,blockchain,category,contract_address,decimals,from,time,to,token,value
19,,from,0x3ea9b0ab55f34fb188824ee288ceaefc63cf908e,,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2022-04-18 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,,20000000000000000000
20,,from,0x3ea9b0ab55f34fb188824ee288ceaefc63cf908e,,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2021-10-08 00:00:00.000 UTC,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,,12000000000000000000
21,,from,0x080f6aed32fc474dd5717105dba5ea57268f46eb,18.0,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2022-05-07 00:00:00.000 UTC,0x828cbba56b8265a156a9ddf07cf2150139efd011,snx-synthetix-network-token,100000000000000000000000
22,,from,0x2913e812cf0dcca30fb28e6cac3d2dcff4497688,,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2022-01-05 00:00:00.000 UTC,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,,29400000000000000000000
23,,from,0x2913e812cf0dcca30fb28e6cac3d2dcff4497688,,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2022-01-05 00:00:00.000 UTC,0xb3dad3c24a861b84fdf380b212662620627d4e15,,6000000000000000000000
24,arbitrum,from,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,6.0,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2022-05-07 00:00:00.000 UTC,0x1d9bfc24d9e7eeda4119ceca11eaf4c24e622e62,usdt-tether,10934710000
25,,from,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,18.0,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2022-05-07 00:00:00.000 UTC,0x1d9bfc24d9e7eeda4119ceca11eaf4c24e622e62,dai-dai,4461740000000000000000
26,arbitrum,from,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,6.0,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2022-05-07 00:00:00.000 UTC,0x1d9bfc24d9e7eeda4119ceca11eaf4c24e622e62,usdc-usd-coin,15726470000
27,arbitrum,from,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18.0,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2022-02-18 00:00:00.000 UTC,0x0000000000000000000000000000000000000000,weth-weth,160000000000000000
28,arbitrum,from,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18.0,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,2021-11-19 00:00:00.000 UTC,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,weth-weth,14500000000000000000
29,arbitrum,in,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,6.0,0xbafc462d00993ffcd3417abbc2eb15a342123fda,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,usdc-usd-coin,15726470751
30,arbitrum,in,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18.0,0xa067668661c84476afcdc6fa5d758c4c01c34352,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,weth-weth,14685211026143723411
31,,in,0x080f6aed32fc474dd5717105dba5ea57268f46eb,18.0,0x0000000000000000000000000000000000000000,2022-05-07 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,snx-synthetix-network-token,850000000000000000000000
32,,in,0x3ea9b0ab55f34fb188824ee288ceaefc63cf908e,,0x6f4e8eba4d337f874ab57478acc2cb5bacdc19c9,2022-02-18 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,93729572995141601131
33,,in,0x3ea9b0ab55f34fb188824ee288ceaefc63cf908e,,0x6f4e8eba4d337f874ab57478acc2cb5bacdc19c9,2021-12-01 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,13075350392266787348
34,,in,0x3ea9b0ab55f34fb188824ee288ceaefc63cf908e,,0x6f4e8eba4d337f874ab57478acc2cb5bacdc19c9,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,15352040813328091025
35,,in,0x080f6aed32fc474dd5717105dba5ea57268f46eb,18.0,0x0000000000000000000000000000000000000000,2021-12-02 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,snx-synthetix-network-token,250000000000000000000000
36,,in,0x2913e812cf0dcca30fb28e6cac3d2dcff4497688,,0x6f4e8eba4d337f874ab57478acc2cb5bacdc19c9,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,13094640354188810432638
37,,in,0x3ea9b0ab55f34fb188824ee288ceaefc63cf908e,,0x6f4e8eba4d337f874ab57478acc2cb5bacdc19c9,2021-11-01 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,42943727331089740615
38,,in,0x3ea9b0ab55f34fb188824ee288ceaefc63cf908e,,0xa067668661c84476afcdc6fa5d758c4c01c34352,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,14036194374278978806
39,,in,0x3ea9b0ab55f34fb188824ee288ceaefc63cf908e,,0x6f4e8eba4d337f874ab57478acc2cb5bacdc19c9,2021-10-08 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,47609064038030241602
40,,in,0xe264cb5a941f98a391b9d5244378edf79bf5c19e,,0x84cd82204c07c67df1c2c372d8fd11b3266f76a3,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,60162156862987763299771
41,,in,0x2913e812cf0dcca30fb28e6cac3d2dcff4497688,,0x84cd82204c07c67df1c2c372d8fd11b3266f76a3,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,,22394828820280323394472
42,arbitrum,in,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,6.0,0xbafc462d00993ffcd3417abbc2eb15a342123fda,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,usdt-tether,10934710224
43,,in,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,18.0,0xbafc462d00993ffcd3417abbc2eb15a342123fda,2021-11-15 00:00:00.000 UTC,0x940279d22eb27415f2b0a0ee6287749b5b19f43d,dai-dai,4461748133425535547809
