,blockchain,category,contract_address,decimals,from,time,to,token,value
213,,in,0x02b5453d92b730f29a86a0d5ef6e930c4cf8860b,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,40000000000000000000
214,,in,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18.0,0x9e1076cc0d19f9b0b8019f384b0a29e48ee46f7f,2021-12-21 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,tribe-tribe,16825200893726725866513
215,,in,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18.0,0x9e1076cc0d19f9b0b8019f384b0a29e48ee46f7f,2022-01-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,tribe-tribe,403947924210526315789473
216,,in,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18.0,0x9e1076cc0d19f9b0b8019f384b0a29e48ee46f7f,2022-02-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,tribe-tribe,347026619747965238926024
217,,in,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18.0,0x9e1076cc0d19f9b0b8019f384b0a29e48ee46f7f,2021-12-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,tribe-tribe,108018823999935883693018
218,,in,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18.0,0x9e1076cc0d19f9b0b8019f384b0a29e48ee46f7f,2021-12-06 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,tribe-tribe,9708224299065420560
219,,in,0x02b5453d92b730f29a86a0d5ef6e930c4cf8860b,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,120000000000000000000
220,,in,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18.0,0x9e1076cc0d19f9b0b8019f384b0a29e48ee46f7f,2021-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,tribe-tribe,107748390522648083623693
221,,in,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,18.0,0x9e1076cc0d19f9b0b8019f384b0a29e48ee46f7f,2022-03-21 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,tribe-tribe,110388353137146029983342
222,,in,0x02b5453d92b730f29a86a0d5ef6e930c4cf8860b,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-11 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,700000000000000000000
223,,in,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,4558702749833539454
224,,in,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,2794650332233323083
225,,in,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-02-18 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,1929916103070575700
226,,in,0x643695d282f6ba237afe27ffe0acd89a86b50d3e,,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-12-25 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,7000
227,,from,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-11-03 00:00:00.000 UTC,0x233adb3a8fb5c50174f861d5b6d6d201b3f91961,,11300000000000000000
228,,in,0x514910771af9ca656af840dff83e8264ecf986ca,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,link-chainlink,1600000000000000000
229,,in,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,9019892988184420666
230,,in,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,948128211117794586
231,,in,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-11 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,2468852032599030187
232,,in,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-07-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,9755536097180611373
233,,in,0xa8d7f5e7c78ed0fa097cc5ec66c1dc3104c9bbeb,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,60000000000000000000
234,,in,0xa8d7f5e7c78ed0fa097cc5ec66c1dc3104c9bbeb,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,30000000000000000000
235,,in,0x0ab87046fbb341d058f17cbc4c1133f25a20a52f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-09 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,2378473162246902587
236,,in,0x525fc44cbe181c1108c209091b5eec5a5028190d,,0x3ddfa8ec3052539b6c9549f12cea2c295cff5296,2022-12-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,2500
237,,in,0xbf5fb1563ef58ba41325454ca61cc3d62bd40744,,0xdf5faa56443098af17baffc510da8dee34b0e75c,2022-08-25 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,3366276000000000000000000
238,,in,0x7d1a6a4f806a4a64ad32e7f2350e176ea6b9a1f6,,0x49f5d5a22b804d1de15328330a5794bf63613b6b,2022-10-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,55298000000000000000000
239,ethereum,from,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-23 00:00:00.000 UTC,0xa3baa33933f936e9c686366d23bde2b239d2658b,dai-dai,24000000000000000000000
240,ethereum,from,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-03-10 00:00:00.000 UTC,0x5777d92f208679db4b9778590fa3cab3ac9e2168,dai-dai,583903080137594926037217
241,,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-03-10 00:00:00.000 UTC,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,frax-frax,17304217267510494282637
242,,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-12-17 00:00:00.000 UTC,0xb3dad3c24a861b84fdf380b212662620627d4e15,frax-frax,10000000000000000000000
243,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,300000000000000000000
244,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-06 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,319476494422023677465595
245,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-01-10 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,362832679590428431262788
246,ethereum,from,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-28 00:00:00.000 UTC,0x2988ffede2af2b164dffe9821ed79a0d551c8545,dai-dai,18750000000000000000000
247,ethereum,from,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-07-13 00:00:00.000 UTC,0x52efc07c5f9dec03de3f45f5a9344ae6643bfdbf,dai-dai,20000000000000000000000
248,,from,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0x9f97c1bb5a96ff816e87d58fb54030750da6b700,dai-dai,15000000000000000000000
249,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,32000000000000000000
250,,in,0x38715ab4b9d4e00890773d7338d94778b0dfc0a8,,0x3af4788ade7a75b90c0d8f59017f3ef56b51b84e,2022-09-23 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,131387000000000000000000
251,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-08-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,1000000000000000000
252,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,16000000000000000000
253,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,8000000000000000000
254,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-10-06 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,39248681818859086286045
255,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-12-01 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,193639403316029382084110
256,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-04-06 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,443305469898444116447521
257,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-11 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,32000000000000000000
258,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-02-02 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,28492699665828885641
259,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-10-08 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,5040000000000000000000
260,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-01-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,454556545588598459332346
261,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-09 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,622488254611417633601133
262,,in,0x4a41775da459b38e641141e4c696df10ec1f4983,,0xa166e5595557abbd279180ff90ad77383b68d325,2022-03-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,673811050340138204360250
263,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,61580880647544503700
264,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-09 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,20000000000000000000
265,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,145247369106385150513841
266,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,30577190032014733621896
267,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,226713551284400961448992
268,,in,0x38715ab4b9d4e00890773d7338d94778b0dfc0a8,,0x3af4788ade7a75b90c0d8f59017f3ef56b51b84e,2022-09-24 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,131387000000000000000000
269,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-11-01 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,331831324000000000000000
270,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,310649836329801933369299
271,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-07-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,513416692322384572002903
272,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-11 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,318030819629285683560760
273,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-10-24 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,5507722921118734810736
274,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-01-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,357375207758324488306930
275,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-01-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,1330906000000000000000
276,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-10-22 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,65712426424823021885870
277,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-02-02 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,446028485038299269474830
278,,in,0x71ab77b7dbb4fa7e017bc15090b2163221420282,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,high-highstreet-token,52000000000000000000
279,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-11-22 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,108851326495267266584996
280,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-12-28 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,538432068882542812531077
281,,in,0x1b84765de8b7566e4ceaf4d0fd3c5af52d3dde4f,,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,388694801518609903145806
282,,in,0x9ae357521153fb07be6f5792ce7a49752638fbb7,,0xd7df5bf3b8d2bd159664df54a30101d7faf6ca26,2022-08-18 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,,1769276000000000000000000
283,ethereum,in,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,wbtc-wrapped-bitcoin,449700
284,ethereum,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x0d745ad687f2b1e1941569f09f612f60ad4ad5bc,2023-01-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,66026607486865530742781
285,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-11 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,4602934058802813763490
286,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-02-18 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,10736835647366552105047
287,ethereum,in,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,wbtc-wrapped-bitcoin,7193233
288,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,1700000000000000000000
289,ethereum,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,200000000000000000000
290,ethereum,in,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,wbtc-wrapped-bitcoin,1402943
291,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-02-02 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,14399481620143942177590
292,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-09-19 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,6539128828661710800050
293,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2023-06-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,300000000000000000000
294,ethereum,in,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-07-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,wbtc-wrapped-bitcoin,1100530
295,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-04-29 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,6422430686076545318188
296,,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-02-23 00:00:00.000 UTC,0x2d2c027e0d1a899a1965910dd272bcae1cd03c22,frax-frax,5432100000000000000000
297,,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-07-04 00:00:00.000 UTC,0x2d2c027e0d1a899a1965910dd272bcae1cd03c22,frax-frax,22500000000000000000000
298,,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-12-19 00:00:00.000 UTC,0xb3dad3c24a861b84fdf380b212662620627d4e15,frax-frax,26365341487424356948228
299,,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2021-12-17 00:00:00.000 UTC,0x0af91fa049a7e1894f480bfe5bba20142c6c29a9,frax-frax,30000000000000000000000
300,ethereum,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-01-19 00:00:00.000 UTC,0x2796317b0ff8538f253012862c06787adfb8ceb6,frax-frax,8905836746898349276536
301,,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-02-22 00:00:00.000 UTC,0xa08aae1fd06fb866896ecbecae9c7768f33e8a54,frax-frax,7000000000000000000000
302,,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-01-23 00:00:00.000 UTC,0x42980e3e602178354e065723d9652bef79ae3673,frax-frax,51993698455264451604363
303,ethereum,in,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,8.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-12-13 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,wbtc-wrapped-bitcoin,1038229
304,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-01-20 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,51993698455264451604363
305,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2021-12-17 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,66365341487424356948228
306,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-03-09 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,4600000000000000000000
307,,in,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x2796317b0ff8538f253012862c06787adfb8ceb6,2022-07-04 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,frax-frax,11841343173357279394808
308,ethereum,from,0x853d955acef822db058eb8505911ed77f175b99e,18.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2023-01-19 00:00:00.000 UTC,0x2796317b0ff8538f253012862c06787adfb8ceb6,frax-frax,40000000000000000000000
309,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0x1388a318b1c32c31356c7a64e76a5b02c78d5e94,usdt-tether,15000000000
310,ethereum,in,0x6b175474e89094c44da98b954eedeac495271d0f,18.0,0x1116898dda4015ed8ddefb84b6e8bc24528af2d8,2023-02-07 00:00:00.000 UTC,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,dai-dai,1627640508862560903699
311,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-10 00:00:00.000 UTC,0x008023b8d69ab99a7a225ae30d239ae9c8b0c29a,usdt-tether,16666000000
312,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-19 00:00:00.000 UTC,0x300b929c3d13379fc3e556bfc5e4903ac0829dff,usdt-tether,20000000000
313,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0xffb57ddc67443637802015214e7267326dbfacb4,usdt-tether,12250000000
314,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-08-15 00:00:00.000 UTC,0x2988ffede2af2b164dffe9821ed79a0d551c8545,usdt-tether,18750000000
315,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-03 00:00:00.000 UTC,0x61552985442976ed85073150eac80b38e97ef955,usdt-tether,16666000000
316,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-03-10 00:00:00.000 UTC,0x3416cf6c708da44db2624d63ea0aaef7113527c6,usdt-tether,52752567183
317,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-09-06 00:00:00.000 UTC,0x8220f83d954c600d1408450febb9bce6d8a77c72,usdt-tether,12500000000
318,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-07-13 00:00:00.000 UTC,0xd85e2ce060c52562df2a6b893b09c8ed78b2a9d8,usdt-tether,12500000000
319,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-12-13 00:00:00.000 UTC,0xe16a782e71b5588e77418d76e5c588c436ed58ff,usdt-tether,15000000000
320,ethereum,from,0xdac17f958d2ee523a2206206994597c13d831ec7,6.0,0x67f60b0891ebd842ebe55e4ccca1098d7aac1a55,2022-05-09 00:00:00.000 UTC,0x3416cf6c708da44db2624d63ea0aaef7113527c6,usdt-tether,148455456303
